dkey,title,authors,source,type,keywords,url
c68a68220b663600742a163ce6a72976,Klasyfikacja regionów europejskich ze względu na sektorową strukturę pracujących,"Sobczak, Elżbieta","Klasyfikacja regionów europejskich ze względu na sektorową strukturę pracujących / Elżbieta Sobczak. // Prace Naukowe Uniwersytetu Ekonomicznego we Wrocławiu. - 2011, nr 180, s. 118-130 tab. wykr",article,"['region', 'struktura pracujących', 'metody klasyfikacji']",https://depot.ceon.pl/handle/123456789/18640
98851293f61d0de7cee5b86730368e60,Zróżnicowanie rozwoju gospodarczego krajów Unii Europejskiej a poziom gospodarki opartej na wiedzy - ujęcie dynamiczne,"Sobczak, Elżbieta","Zróżnicowanie rozwoju gospodarczego krajów Unii Europejskiej a poziom gospodarki opartej na wiedzy - ujęcie dynamiczne / Elżbieta Sobczak. // Prace Naukowe Uniwersytetu Ekonomicznego we Wrocławiu. - 2009, nr 46, s. 27-39 tab.",article,"['gospodarka oparta na wiedzy', 'rozwój gospodarczy krajów Unii Europejskiej']",https://depot.ceon.pl/handle/123456789/18639
586bbb03cd83dd8744630def94d5a302,Metody wielowymiarowej analizy porównawczej w kwantyfikacji konkurencyjności regionów,"Sobczak, Elżbieta","30. Metody wielowymiarowej analizy porównawczej w kwantyfikacji konkurencyjności regionów / Elżbieta Sobczak. // Prace Naukowe Akademii Ekonomicznej we Wrocławiu. - 2001, nr 885, s. 19-33 tab",article,"['wielowymiarowa analiza porównawcza', 'konkurencyjność regionów']",https://depot.ceon.pl/handle/123456789/18638
520098c2aaef6c1587b1b5aae81d2dd3,Teoria konsumpcyjnych łańcuchów celów i środków jako konceptualna podstawa segmentacji rynków międzynarodowych,"Sobczak, Elżbieta","Teoria konsumpcyjnych łańcuchów celów i środków jako konceptualna podstawa segmentacji rynków międzynarodowych / Elżbieta Sobczak. // Prace Naukowe Akademii Ekonomicznej we Wrocławiu. - 2000, nr 843, s. 9 - 14 rys. tab",article,['teoria konsumpcynych łańcuchów'],https://depot.ceon.pl/handle/123456789/18636
3619ef8e392ce48dfe7dda5b9cf867e0,Podstawy segmentacji rynku międzynarodowego (teoria łańcuchów celów i środków),"Sobczak, Elżbieta","Podstawy segmentacji rynku międzynarodowego (teoria łańcuchów celów i środków) / Elżbieta Sobczak. // Prace Naukowe Akademii Ekonomicznej we Wrocławiu. - 2000, nr 874, s. 227 - 239 rys. tab",article,"['marketing międzynarodowy', 'rynek światowy', 'rynek krajowy', 'segmentacja rynku']",https://depot.ceon.pl/handle/123456789/18635
b11116434625c05242c1dcb76bbd41d5,Klasyfikacja regionów Polski ze względu na strukturę gospodarczą,"Sobczak, Elżbieta","Klasyfikacja regionów Polski ze względu na strukturę gospodarczą / Elżbieta Sobczak. // Prace Naukowe Akademii Ekonomicznej we Wrocławiu. - 2000, nr 845, s. 93 -105 tab",article,"['sektorowe struktury gospodarki', 'analiza porównawcza', 'przestrzenna analiza porównawcza struktur pracujących']",https://depot.ceon.pl/handle/123456789/18634
ec8b7e0feffa8711599433c0f1268dda,Konkurencyjność regionu Dolnego Śląska,"Strahl, Danuta","Konkurencyjność regionu Dolnego Śląska / D. Strahl, E. Sobczak. // Pr. Nauk. AE Wroc. - 1999, nr 821, s. 27 - 40 tab",article,"['rozwój regionalny', 'Unia Europejska', 'fundusze strukturalne']",https://depot.ceon.pl/handle/123456789/18633
77296f995e35a59de23ce7ee0651c403,Podstawy formalne badania struktur ekonomicznych regionów,"Sobczak, Elżbieta","Podstawy formalne badania struktur ekonomicznych regionów / E. Sobczak. // Pr. Nauk. AE Wroc. - 1998, nr 785, s. 308 - 314",article,['struktury ekonomiczne'],https://depot.ceon.pl/handle/123456789/18632
3f984d7c772d487d05fb7c1784c4d209,Periodyzacja struktur handlu zagranicznego wybranych państw świata,"Sobczak, Elżbieta","Periodyzacja struktur handlu zagranicznego wybranych państw świata / E. Sobczak. // Pr. Nauk. AE Wroc. - 1997, nr 747, s. 26 - 41 tab.",article,"['handel zagraniczny', 'towarowe struktury eksportu', 'struktury ekonomiczne']",https://depot.ceon.pl/handle/123456789/18631
9ef8633a17eb2717d7b3bcf73dfb1dc0,Periodyzacja produktu krajowego brutto wybranych państw świata,"Sobczak, Elżbieta","Periodyzacja produktu krajowego brutto wybranych państw świata / E. Sobczak. // Pr. Nauk. AE Wroc. - 1995, nr 694, s. 90-101 rys. tab",article,"['produkt krajowy brutto', 'rozwój społeczno-ekonomiczny', 'OECD', 'OPEC', 'Polska']",https://depot.ceon.pl/handle/123456789/18630
10b1012514eee8b5f078f2ced6d93996,O klasyfikacji struktur handlu zagranicznego wybranych państw świata,"Sobczak, Elżbieta",". O klasyfikacji struktur handlu zagranicznego wybranych państw świata / E. Sobczak. // Pr. Nauk. AE Wroc. - 1994, nr 667, s. 133-138 tab.",article,"['wielowymiarowa analiza strukturalna', 'handel zagraniczny', 'OECD', 'OPEC', 'Polska']",https://depot.ceon.pl/handle/123456789/18629
1a501d6cb5339de778ea61b581567149,Rola formy testamentu. Uwagi na tle porównawczym,"Rudnicki, Jan","J. Rudnicki, Rola formy testamentu. Uwagi na tle porównawczym, „Forum Prawnicze” 16 (2013), ss. 35-44",article,"['prawo spadkowe', 'testament']",https://depot.ceon.pl/handle/123456789/18628
3d9e38c558ae30368837d154c307f098,Rewolucja w przedsiębiorstwach: od zarządzania zasobem ludzkim i zarządzania wiedzą do zarządzania kapitałem ludzkim,"Mikuła, Bogusz","B. Mikuła, Rewolucja w przedsiębiorstwach: od zarządzania zasobem ludzkim i zarządzania wiedzą do zarządzania kapitałem ludzkim, Akademia Zarządzania 2020, 4(2), s. 27-45",article,"['kapitał ludzki', 'zarządzanie kapitałem ludzkim', 'ekosystem biznesu', 'zarządzanie wiedzą']",https://depot.ceon.pl/handle/123456789/18626
433bbde010fd990f5068bd7bf0b239a6,Elektroniczne zarządzanie dokumentacją jako instrument zarządzania w organizacji. Case study uczelni wyższej,"Koszel-Pleskaczuk, Bożena","B. Koszel-Pleskaczuk, K. Pleskaczuk, Elektroniczne zarządzanie dokumentacją jako instrument zarządzania w organizacji. Case study uczelni wyższej, Akademia Zarządzania 2020, 4(2), s. 217-234",article,"['dokumentacja', 'system teleinformatyczny', 'zarządzanie zmianą']",https://depot.ceon.pl/handle/123456789/18624
5039bcd6e81312f0e4f135b648079982,W kierunku Budownictwa 4.0 - perspektywy rozwoju branży budowlanej w obliczu czwartej rewolucji przemysłowej,"Gorustowicz, Mariusz","M. Gorustowicz, W kierunku Budownictwa 4.0 - perspektywy rozwoju branży budowlanej w obliczu czwartej rewolucji przemysłowej, Akademia Zarządzania 2020, 4(2), s. 208-216",article,"['Budownictwo 4.0', 'Przemysł 4.0', 'czwarta rewolucja przemysłowa', 'przedsiębiorstwo budowlane', 'rozwój branży budowlanej']",https://depot.ceon.pl/handle/123456789/18623
a4ff663003932ad65d30d7d47e6813bc,Modele akceptacji technologii - krytyczna analiza piśmiennictwa,"Gromadka, Dariusz","D. Gromadka, Modele akceptacji technologii - krytyczna analiza piśmiennictwa, Akademia Zarządzania 2020, 4(2), s. 187-207",article,"['model akceptacji technologii', 'TAM', 'UTAUT', 'IT', 'D&M Information Systems Success Model', 'łatwość użycia', 'funkcjonalność']",https://depot.ceon.pl/handle/123456789/18622
a121f77b5c574b313c16d4aade9ad19f,Media społecznościowe jako narzędzie marketingu internetowego na przykładzie Netflixa,"Matwiejczyk, Anna","A. Matwiejczyk, Media społecznościowe jako narzędzie marketingu internetowego na przykładzie Netflixa, Akademia Zarządzania 2020, 4(2), s. 170-186",article,"['media społecznościowe', 'marketing internetowy', 'marka', 'Netflix', 'Facebook', 'Instagram', 'Twitter']",https://depot.ceon.pl/handle/123456789/18621
f069dbd50999151f887ef18eb4f665e1,Nowy Jedwabny Szlak i jego wpływ na gospodarkę Polski i świata,"Sturgulewska, Natalia","N. Sturgulewska, B. Radziewicz, Nowy Jedwabny Szlak i jego wpływ na gospodarkę Polski i świata, Akademia Zarządzania 2020, 4(2), s. 159-169",article,"['Nowy Jedwabny Szlak', 'wymiana handlowa', 'Chiny', 'Polska', 'BRI']",https://depot.ceon.pl/handle/123456789/18620
7ad20484ad320823d192440ed7a1e883,Potencjał logistyczny województwa podlaskiego w kontekście Inicjatywy Pasa i Drogi,"Balewicz, Magdalena","M. Balewicz, Ł. Kowalczuk, Potencjał logistyczny województwa podlaskiego w kontekście Inicjatywy Pasa i Drogi, Akademia Zarządzania 2020, 4(2), s. 145-158",article,"['Inicjatywa Pasa i Szlaku', 'województwo podlaskie', 'potencjał logistyczny', 'analiza SWOT']",https://depot.ceon.pl/handle/123456789/18619
0cbdd752a100a8e927bacfc2ba01d1e8,Potencjał logistyczny Centralnego Portu Lotniczego jako elementu Pasa i Drogi,"Choińska, Danuta","D. Choińska, J. Jakubik, K. Panasewicz, Potencjał logistyczny Centralnego Portu Lotniczego jako elementu Pasa i Drogi, Akademia Zarządzania 2020, 4(2), s. 131-144",article,"['Centralny Port Lotniczy', 'lotnisko', 'inwestycja', 'Inicjatywa Pasa i Drogi']",https://depot.ceon.pl/handle/123456789/18618
f04113323b83a4835617c0aad858d4f7,Przeciwdziałanie nadmiernej emisji CO2 w transporcie ciężarowym,"Górski, Daniel","D. Górski, B. Radziewicz, Przeciwdziałanie nadmiernej emisji CO2 w transporcie ciężarowym, Akademia Zarządzania 2020, 4(2), s. 118-130",article,"['transport', 'emisja CO2', 'paliwa płynne', 'normy EURO', 'samochody ciężarowe']",https://depot.ceon.pl/handle/123456789/18617
f64977778c66699ab32e669b2b7324d7,Innowacje dotyczące transportu drogowego osób w inteligentnych miastach w dobie Przemysłu 4.0,"Kazberuk, Paweł","P. Kazberuk, J. Dąbrowska, Innowacje dotyczące transportu drogowego osób w inteligentnych miastach w dobie Przemysłu 4.0, Akademia Zarządzania 2020, 4(2), s. 101-118",article,"['Przemysł 4.0', 'transport drogowy', 'inteligentne miasta', 'innowacje']",https://depot.ceon.pl/handle/123456789/18616
c4c3e14f7cf148200a44bff774294043,Centrum logistyczne na Bugu jako element drogi wodnej E40,"Wachowski, Krzysztof","K. Wachowski, S. Walukiewicz, Centrum logistyczne na Bugu jako element drogi wodnej E40, Akademia Zarządzania 2020, 4(2), s. 82-100",article,"['międzynarodowa droga wodna E40', 'TEN-T', 'centrum logistyczne', 'stopień wodny']",https://depot.ceon.pl/handle/123456789/18615
8a72ae085b5aeaa1fae6d6dd8c4021a1,Wpływ nieprzewidzianych zdarzeń na łańcuchy dostaw na przykładzie pandemii COVID – 19,"Dąbrowska, Julia","J. Dąbrowska, E. Dołżyńska, G. Hryniewicka, Wpływ nieprzewidzianych zdarzeń na łańcuchy dostaw na przykładzie pandemii COVID – 19, Akademia Zarządzania 2020, 4(2), s. 71-81",article,"['COVID-19', 'ryzyko', 'łańcuch dostaw', 'logistyka']",https://depot.ceon.pl/handle/123456789/18614
201ee06e4aa4bd79f2f6d0d5ec6f4c30,Działania na rzecz zrównoważonego rozwoju w przedsiębiorstwach transportowych w wymiarze środowiskowym,"Pruszyńska, Agnieszka Anna","A.A. Pruszyńska, Działania na rzecz zrównoważonego rozwoju w przedsiębiorstwach transportowych w wymiarze środowiskowym, Akademia Zarządzania 2020, 4(2), s. 57-70",article,"['zrównoważony rozwój', 'działania proekologiczne', 'redukcja emisji CO2', 'przedsiębiorstwa transportowe']",https://depot.ceon.pl/handle/123456789/18613
7abf63085fae49ff7cc5bce0d01cd1e5,Równowaga płci na stanowiskach kierowniczych,"Karska, Monika","M. Karska, Równowaga płci na stanowiskach kierowniczych, Akademia Zarządzania 2020, 4(2), s. 46-55",article,"['równość', 'płeć', 'stanowiska kierownicze', 'kobiety na stanowiskach zarządczych']",https://depot.ceon.pl/handle/123456789/18612
fb68c30d1eb96f257d545e89e4e343d7,Legalna korupcja metodą zapewniania korzyści majątkowych i osobistych,"Waldemar, Walczak","W. Walczak, Legalna korupcja metodą zapewniania korzyści majątkowych i osobistych, ""Annales Universitatis Paedagogicae Cracoviensis, Studia de Securitate"" 2020, nr 1, s. 217-256.",article,"['legalna korupcja', 'aspekty prawne', 'korzyści materialne i osobiste', 'system władzy', 'sieć powiązań i zależności', 'bezpieczeństwo wewnętrzne']",https://depot.ceon.pl/handle/123456789/18611
d8e20c73f6b7501580e9633ae83078ae,Budowanie wizerunku biblioteki,"Wojciechowska, Maja","WOJCIECHOWSKA Maja. Budowanie wizerunku biblioteki. Zarządzanie Biblioteką. 2019, nr 1, s. 163-168. ISSN 2081-1004.",article,"['wizerunek biblioteki', 'reputacja']",https://depot.ceon.pl/handle/123456789/18608
ecdbec858779aefedd7b41d473b03dee,Biblioterapia w edukacji inkluzyjnej,"Chatzipentidis, Kiriakos","Chatzipentidis K. (2017). Biblioterapia w edukacji inkluzyjnej. ""Przegląd Biblioterapeutyczny"", s. 75-82.",article,"['biblioterapia - pedagogika specjalna', 'biblioterapia', 'terapia czytelnicza', 'pedagogika inkluzyjna', 'edukacja włączająca', 'biblioterapia - rozwój zawodowy nauczycieli', 'rozwój zawodowy nauczycieli']",https://depot.ceon.pl/handle/123456789/18606
a57f347698d5eb0c527cd8eed9ade39a,Wita Szulc,"Chatzipentidis, Kiriakos","Chatzipentidis K. (2018). Wita Szulc. ""Przegląd Biblioterapeutyczny"", s. 78-99.",article,"['Wita Szulc', 'arteterapia', 'kulturoterapia', 'biblioterapia', 'arteterapia - historia']",https://depot.ceon.pl/handle/123456789/18605
95aebe4a2780da5f9be13e20c3f81b11,Aspekty biblioterapeutyczne i muzykoterapeutyczne warsztatów prowadzonych ze słuchaczami U3A Seoul National University w Korei Południowej,"Chatzipentidis, Kiriakos","Chatzipentidis K. (2019). Aspekty biblioterapeutyczne i muzykoterapeutyczne warsztatów prowadzonych ze słuchaczami U3A Seoul National University w Korei Południowej. ""Przegląd Biblioterapeutyczny"", s. 86-90.",article,"['muzykoterapia', 'muzykoterapia - Korea', 'uniwersytety III wieku', 'Seoul National University U3A', 'muzykoterapia w Korei Południowej', 'Arirang']",https://depot.ceon.pl/handle/123456789/18604
0e80ebd40038cec3fba8d9990e2c6b48,Arleen McCarty Hynes (1916–2006),"Chatzipentidis, Kiriakos","Chatzipentidis K. (2018). Arleen McCarty Hynes (1916–2006). ""Przegląd Biblioterapeutyczny"", s. 72-77.",article,"['Arleen McCarty Hynes', 'biblioterapia - historia', 'poezjoterapia', 'biblioterapia kliniczna', 'biblio/poezjoterapia']",https://depot.ceon.pl/handle/123456789/18603
f0d578178979ec9cfc98257c45bed792,Biblioterapia rodzeństwa dzieci z autyzmem,"Chatzipentidis, Kiriakos","Chatzipentidis K. (2017). Biblioterapia rodzeństwa dzieci z autyzmem. ""Przegląd Biblioterapeutyczny"", Tom VII, Nr 1, s. 83-92.",article,"['rodzeństwo dzieci z autyzmem', 'autyzm', 'terapia', 'terapia czytelnicza', 'pedagogika specjalna', 'biblioterapia']",https://depot.ceon.pl/handle/123456789/18602
c9f41fedcb67b40f52c49b7a68c82b09,Hasło: Biblioterapia,"Chatzipentidis, Kiriakos","Chatzipentidis K. (2018). Hasło: Biblioterapia. Przegląd Biblioterapeutyczny, s. 101-105.",article,"['biblioterapia', 'biblioterapia - definicja']",https://depot.ceon.pl/handle/123456789/18601
a5c5fac4fd39f1674ffce4e9ad07a0a2,Izolacjonizm i imperializm w programach współczesnych rosyjskich myślicieli religijnych,"Grabowski, Tomasz W.","Grabowski, Tomasz W. (2011). Izolacjonizm i imperializm w programach współczesnych rosyjskich myślicieli religijnych. „Zeszyty Naukowe Koła Studentów Stosunków Międzynarodowych UJ” 3: 41–70.",article,"['mesjanizm', 'imperializm', 'misjonizm', 'izolacjonizm', 'Rosja']",https://depot.ceon.pl/handle/123456789/18594
6a9fa005e2b3293577f84615d361c2db,"Przyczynek do genealogii Franciszka Śniegonia, biskupa-sufragana wrocławskiego","Morys-Twarowski, Michael","Michael Morys-Twarowski, Przyczynek do genealogii Franciszka Śniegonia, biskupa-sufragana wrocławskiego, ""Śląski Kwartalnik Historyczny. Sobótka"" 65, 2010, 4, s. 597–604.",article,"['Franciszek Śniegoń', 'Śląsk Cieszyński', 'genealogia']",https://depot.ceon.pl/handle/123456789/18584
2d70dc3e529a8fa0e82d809e011370c1,Potraumatyczny wzrost i psychospołeczna adaptacja u osób z urazem rdzenia kręgowego: predykcyjne funkcje radzenia i orientacji pozytywnej,"Byra, Stanisława","Byra, S. (2015). Potraumatyczny wzrost i psychospołeczna adaptacja u osób z urazem rdzenia kręgowego: predykcyjne funkcje radzenia i orientacji pozytywnej. Hygeia Public Health, 50(2), 362-371.",article,"['potraumatyczny wzrost', 'orientacja pozytywna', 'adaptacja', 'uszkodzenie rdzenia kręgowego', 'osoby z uszkodzeniem rdzenia kręgowego', 'strategie radzenia', 'niepełnosprawność nabyta']",https://depot.ceon.pl/handle/123456789/18583
bcf412bdb3fc74dda1aa9ba494a2aec8,"Pozytywne aspekty funkcjonowania osób z niepełnosprawnością ruchową - analityczne możliwości, trudności i perspektywy.","Byra, Stanisława","Byra, S. (2019). Pozytywne aspekty funkcjonowania osób z niepełnosprawnością ruchową - analityczne możliwości, trudności i perspektywy. Niepełnosprawność i Rehabilitacja, 2, 15-27.",article,"['potraumatyczny wzrost', 'psychologia pozytywna', 'niepełnosprawność ruchowa', 'osoby z niepełnosprawnością nabytą', 'osoby z niepełnosprawnością ruchową', 'pozytywne aspekty funkcjonowania']",https://depot.ceon.pl/handle/123456789/18582
d14d260579227ff67d2fcbb130c8955b,Pozytywne konsekwencje nabycia trwałej niepełnosprawności ruchowej: zarys zjawiska i jego uwarunkowania,"Byra, Stanisława","Byra, S. (2015). Pozytywne konsekwencje nabycia trwałej niepełnosprawności ruchowej: zarys zjawiska i jego uwarunkowania. Społeczeństwo i Rodzina, 44(3), 7-21.",article,"['nabyta niepełnosprawność ruchowa', 'pozytywne konsekwencje', 'pozytywna zmiana', 'trwałe ograniczenia ruchowe', 'odnajdywanie korzyści', 'osoby z niepełnosprawnością nabytą']",https://depot.ceon.pl/handle/123456789/18581
4b61fbff784018b2f9a4bdf1f9c7bce5,Nadzieja podstawowa i percepcja własnej niepełnosprawności a radzenie sobie osób z urazem rdzenia kręgowego,"Byra, Stanisława","Byra, S. (2014). Nadzieja podstawowa i percepcja własnej niepełnosprawności a radzenie sobie osób z urazem rdzenia kręgowego. Hygeia Public Health, 49(4): 825-832.",article,"['nadzieja podstawowa', 'percepcja niepełnosprawności', 'uszkodzenie rdzenia kręgowego', 'osoby z uszkodzeniem rdzenia kręgowego', 'sytuacyjne radzenie']",https://depot.ceon.pl/handle/123456789/18580
